"Year","Month","CircadianDayOfWeek","RandomWeekID","to_AgencyName","from_AgencyName","sampled_transfers","from_Agency_Sampled_Transactions","to_Agency_Sampled_Transactions","estimated_transfers","estimated_from_agency_transactions","estimated_to_agency_transactions"
2014,3,3,6,"AC Transit","WETA",1,865,33580,2,1730,67160
2014,3,3,6,"BART","WETA",14,865,119856,28,1730,239712
2014,3,3,6,"SF Muni","WETA",63,865,168021,126,1730,336042
2014,3,3,7,"AC Transit","AC Transit",5328,35710,35710,10656,71420,71420
2014,3,3,7,"BART","AC Transit",2278,35710,123076,4556,71420,246152
2014,3,3,7,"Caltrain","AC Transit",9,35710,5097,18,71420,10194
2014,3,3,7,"Golden Gate Transit","AC Transit",9,35710,4811,18,71420,9622
2014,3,3,7,"SF Muni","AC Transit",202,35710,178469,404,71420,356938
2014,3,3,7,"SamTrans","AC Transit",6,35710,8394,12,71420,16788
2014,3,3,7,"VTA","AC Transit",29,35710,28511,58,71420,57022
2014,3,3,7,"WETA","AC Transit",2,35710,1031,4,71420,2062
2014,3,3,7,"AC Transit","BART",2286,123076,35710,4572,246152,71420
2014,3,3,7,"BART","BART",484,123076,123076,968,246152,246152
2014,3,3,7,"Caltrain","BART",257,123076,5097,514,246152,10194
2014,3,3,7,"Golden Gate Ferry","BART",38,123076,3302,76,246152,6604
2014,3,3,7,"Golden Gate Transit","BART",75,123076,4811,150,246152,9622
2014,3,3,7,"SF Muni","BART",8067,123076,178469,16134,246152,356938
2014,3,3,7,"SamTrans","BART",373,123076,8394,746,246152,16788
2014,3,3,7,"VTA","BART",79,123076,28511,158,246152,57022
2014,3,3,7,"WETA","BART",22,123076,1031,44,246152,2062
2014,3,3,7,"AC Transit","Caltrain",4,5097,35710,8,10194,71420
2014,3,3,7,"BART","Caltrain",271,5097,123076,542,10194,246152
2014,3,3,7,"Golden Gate Transit","Caltrain",1,5097,4811,2,10194,9622
2014,3,3,7,"SF Muni","Caltrain",358,5097,178469,716,10194,356938
2014,3,3,7,"SamTrans","Caltrain",37,5097,8394,74,10194,16788
2014,3,3,7,"VTA","Caltrain",97,5097,28511,194,10194,57022
2014,3,3,7,"AC Transit","Golden Gate Ferry",1,3302,35710,2,6604,71420
2014,3,3,7,"BART","Golden Gate Ferry",14,3302,123076,28,6604,246152
2014,3,3,7,"Caltrain","Golden Gate Ferry",1,3302,5097,2,6604,10194
2014,3,3,7,"Golden Gate Ferry","Golden Gate Ferry",4,3302,3302,8,6604,6604
2014,3,3,7,"Golden Gate Transit","Golden Gate Ferry",39,3302,4811,78,6604,9622
2014,3,3,7,"SF Muni","Golden Gate Ferry",87,3302,178469,174,6604,356938
2014,3,3,7,"WETA","Golden Gate Ferry",1,3302,1031,2,6604,2062
2014,3,3,7,"AC Transit","Golden Gate Transit",7,4811,35710,14,9622,71420
2014,3,3,7,"BART","Golden Gate Transit",74,4811,123076,148,9622,246152
2014,3,3,7,"Caltrain","Golden Gate Transit",1,4811,5097,2,9622,10194
2014,3,3,7,"Golden Gate Ferry","Golden Gate Transit",9,4811,3302,18,9622,6604
2014,3,3,7,"Golden Gate Transit","Golden Gate Transit",282,4811,4811,564,9622,9622
2014,3,3,7,"SF Muni","Golden Gate Transit",102,4811,178469,204,9622,356938
2014,3,3,7,"SamTrans","Golden Gate Transit",1,4811,8394,2,9622,16788
2014,3,3,7,"AC Transit","SF Muni",248,178469,35710,496,356938,71420
2014,3,3,7,"BART","SF Muni",7697,178469,123076,15394,356938,246152
2014,3,3,7,"Caltrain","SF Muni",369,178469,5097,738,356938,10194
2014,3,3,7,"Golden Gate Ferry","SF Muni",73,178469,3302,146,356938,6604
2014,3,3,7,"Golden Gate Transit","SF Muni",84,178469,4811,168,356938,9622
2014,3,3,7,"SF Muni","SF Muni",35111,178469,178469,70222,356938,356938
2014,3,3,7,"SamTrans","SF Muni",157,178469,8394,314,356938,16788
2014,3,3,7,"WETA","SF Muni",51,178469,1031,102,356938,2062
2014,3,3,7,"AC Transit","SamTrans",7,8394,35710,14,16788,71420
2014,3,3,7,"BART","SamTrans",422,8394,123076,844,16788,246152
2014,3,3,7,"Caltrain","SamTrans",28,8394,5097,56,16788,10194
2014,3,3,7,"Golden Gate Transit","SamTrans",1,8394,4811,2,16788,9622
2014,3,3,7,"SF Muni","SamTrans",144,8394,178469,288,16788,356938
2014,3,3,7,"SamTrans","SamTrans",1149,8394,8394,2298,16788,16788
2014,3,3,7,"VTA","SamTrans",31,8394,28511,62,16788,57022
2014,3,3,7,"AC Transit","VTA",58,28511,35710,116,57022,71420
2014,3,3,7,"BART","VTA",63,28511,123076,126,57022,246152
2014,3,3,7,"Caltrain","VTA",101,28511,5097,202,57022,10194
2014,3,3,7,"SamTrans","VTA",23,28511,8394,46,57022,16788
2014,3,3,7,"VTA","VTA",7281,28511,28511,14562,57022,57022
2014,3,3,7,"AC Transit","WETA",9,1031,35710,18,2062,71420
2014,3,3,7,"BART","WETA",11,1031,123076,22,2062,246152
2014,3,3,7,"Caltrain","WETA",1,1031,5097,2,2062,10194
2014,3,3,7,"Golden Gate Ferry","WETA",1,1031,3302,2,2062,6604
2014,3,3,7,"SF Muni","WETA",55,1031,178469,110,2062,356938
2014,3,3,8,"AC Transit","AC Transit",5228,34885,34885,10456,69770,69770
2014,3,3,8,"BART","AC Transit",2236,34885,123633,4472,69770,247266
2014,3,3,8,"Caltrain","AC Transit",7,34885,5076,14,69770,10152
2014,3,3,8,"Golden Gate Transit","AC Transit",8,34885,4866,16,69770,9732
2014,3,3,8,"SF Muni","AC Transit",218,34885,176686,436,69770,353372
2014,3,3,8,"SamTrans","AC Transit",6,34885,8571,12,69770,17142
2014,3,3,8,"VTA","AC Transit",41,34885,28097,82,69770,56194
2014,3,3,8,"AC Transit","BART",2282,123633,34885,4564,247266,69770
2014,3,3,8,"BART","BART",466,123633,123633,932,247266,247266
2014,3,3,8,"Caltrain","BART",238,123633,5076,476,247266,10152
2014,3,3,8,"Golden Gate Ferry","BART",49,123633,3736,98,247266,7472
2014,3,3,8,"Golden Gate Transit","BART",65,123633,4866,130,247266,9732
2014,3,3,8,"SF Muni","BART",7820,123633,176686,15640,247266,353372
2014,3,3,8,"SamTrans","BART",416,123633,8571,832,247266,17142
2014,3,3,8,"VTA","BART",80,123633,28097,160,247266,56194
2014,3,3,8,"WETA","BART",7,123633,889,14,247266,1778
2014,3,3,8,"AC Transit","Caltrain",5,5076,34885,10,10152,69770
2014,3,3,8,"BART","Caltrain",277,5076,123633,554,10152,247266
2014,3,3,8,"Golden Gate Ferry","Caltrain",5,5076,3736,10,10152,7472
2014,3,3,8,"Golden Gate Transit","Caltrain",1,5076,4866,2,10152,9732
2014,3,3,8,"SF Muni","Caltrain",364,5076,176686,728,10152,353372
2014,3,3,8,"SamTrans","Caltrain",32,5076,8571,64,10152,17142
2014,3,3,8,"VTA","Caltrain",101,5076,28097,202,10152,56194
2014,3,3,8,"BART","Golden Gate Ferry",8,3736,123633,16,7472,247266
2014,3,3,8,"Caltrain","Golden Gate Ferry",3,3736,5076,6,7472,10152
2014,3,3,8,"Golden Gate Ferry","Golden Gate Ferry",15,3736,3736,30,7472,7472
2014,3,3,8,"Golden Gate Transit","Golden Gate Ferry",43,3736,4866,86,7472,9732
2014,3,3,8,"SF Muni","Golden Gate Ferry",77,3736,176686,154,7472,353372
2014,3,3,8,"AC Transit","Golden Gate Transit",11,4866,34885,22,9732,69770
2014,3,3,8,"BART","Golden Gate Transit",72,4866,123633,144,9732,247266
2014,3,3,8,"Golden Gate Ferry","Golden Gate Transit",14,4866,3736,28,9732,7472
2014,3,3,8,"Golden Gate Transit","Golden Gate Transit",302,4866,4866,604,9732,9732
2014,3,3,8,"SF Muni","Golden Gate Transit",104,4866,176686,208,9732,353372
2014,3,3,8,"AC Transit","SF Muni",297,176686,34885,594,353372,69770
2014,3,3,8,"BART","SF Muni",7623,176686,123633,15246,353372,247266
2014,3,3,8,"Caltrain","SF Muni",365,176686,5076,730,353372,10152
2014,3,3,8,"Golden Gate Ferry","SF Muni",84,176686,3736,168,353372,7472
2014,3,3,8,"Golden Gate Transit","SF Muni",82,176686,4866,164,353372,9732
2014,3,3,8,"SF Muni","SF Muni",34401,176686,176686,68802,353372,353372
2014,3,3,8,"SamTrans","SF Muni",144,176686,8571,288,353372,17142
2014,3,3,8,"WETA","SF Muni",42,176686,889,84,353372,1778
2014,3,3,8,"AC Transit","SamTrans",5,8571,34885,10,17142,69770
2014,3,3,8,"BART","SamTrans",422,8571,123633,844,17142,247266
2014,3,3,8,"Caltrain","SamTrans",22,8571,5076,44,17142,10152
2014,3,3,8,"SF Muni","SamTrans",166,8571,176686,332,17142,353372
2014,3,3,8,"SamTrans","SamTrans",1143,8571,8571,2286,17142,17142
2014,3,3,8,"VTA","SamTrans",22,8571,28097,44,17142,56194
2014,3,3,8,"AC Transit","VTA",65,28097,34885,130,56194,69770
2014,3,3,8,"BART","VTA",62,28097,123633,124,56194,247266
2014,3,3,8,"Caltrain","VTA",110,28097,5076,220,56194,10152
2014,3,3,8,"SamTrans","VTA",21,28097,8571,42,56194,17142
2014,3,3,8,"VTA","VTA",7010,28097,28097,14020,56194,56194
2014,3,3,8,"AC Transit","WETA",1,889,34885,2,1778,69770
2014,3,3,8,"BART","WETA",6,889,123633,12,1778,247266
2014,3,3,8,"Caltrain","WETA",1,889,5076,2,1778,10152
2014,3,3,8,"Golden Gate Ferry","WETA",1,889,3736,2,1778,7472
2014,3,3,8,"Golden Gate Transit","WETA",1,889,4866,2,1778,9732
2014,3,3,8,"SF Muni","WETA",43,889,176686,86,1778,353372
2014,3,4,6,"AC Transit","AC Transit",5030,34816,34816,10060,69632,69632
2014,3,4,6,"BART","AC Transit",2163,34816,123318,4326,69632,246636
2014,3,4,6,"Caltrain","AC Transit",6,34816,4855,12,69632,9710
2014,3,4,6,"Golden Gate Transit","AC Transit",10,34816,4834,20,69632,9668
2014,3,4,6,"SF Muni","AC Transit",211,34816,177812,422,69632,355624
2014,3,4,6,"SamTrans","AC Transit",4,34816,8242,8,69632,16484
2014,3,4,6,"VTA","AC Transit",31,34816,28577,62,69632,57154
2014,3,4,6,"WETA","AC Transit",3,34816,878,6,69632,1756
2014,3,4,6,"AC Transit","BART",2256,123318,34816,4512,246636,69632
2014,3,4,6,"BART","BART",461,123318,123318,922,246636,246636
2014,3,4,6,"Caltrain","BART",240,123318,4855,480,246636,9710
2014,3,4,6,"Golden Gate Ferry","BART",39,123318,3311,78,246636,6622
2014,3,4,6,"Golden Gate Transit","BART",66,123318,4834,132,246636,9668
2014,3,4,6,"SF Muni","BART",7725,123318,177812,15450,246636,355624
2014,3,4,6,"SamTrans","BART",419,123318,8242,838,246636,16484
2014,3,4,6,"VTA","BART",91,123318,28577,182,246636,57154
2014,3,4,6,"WETA","BART",7,123318,878,14,246636,1756
2014,3,4,6,"AC Transit","Caltrain",5,4855,34816,10,9710,69632
2014,3,4,6,"BART","Caltrain",277,4855,123318,554,9710,246636
2014,3,4,6,"Golden Gate Ferry","Caltrain",1,4855,3311,2,9710,6622
2014,3,4,6,"Golden Gate Transit","Caltrain",1,4855,4834,2,9710,9668
2014,3,4,6,"SF Muni","Caltrain",321,4855,177812,642,9710,355624
2014,3,4,6,"SamTrans","Caltrain",34,4855,8242,68,9710,16484
2014,3,4,6,"VTA","Caltrain",93,4855,28577,186,9710,57154
2014,3,4,6,"WETA","Caltrain",4,4855,878,8,9710,1756
2014,3,4,6,"BART","Golden Gate Ferry",7,3311,123318,14,6622,246636
2014,3,4,6,"Caltrain","Golden Gate Ferry",1,3311,4855,2,6622,9710
2014,3,4,6,"Golden Gate Ferry","Golden Gate Ferry",4,3311,3311,8,6622,6622
2014,3,4,6,"Golden Gate Transit","Golden Gate Ferry",50,3311,4834,100,6622,9668
2014,3,4,6,"SF Muni","Golden Gate Ferry",84,3311,177812,168,6622,355624
2014,3,4,6,"AC Transit","Golden Gate Transit",10,4834,34816,20,9668,69632
2014,3,4,6,"BART","Golden Gate Transit",61,4834,123318,122,9668,246636
2014,3,4,6,"Caltrain","Golden Gate Transit",1,4834,4855,2,9668,9710
2014,3,4,6,"Golden Gate Ferry","Golden Gate Transit",15,4834,3311,30,9668,6622
2014,3,4,6,"Golden Gate Transit","Golden Gate Transit",275,4834,4834,550,9668,9668
2014,3,4,6,"SF Muni","Golden Gate Transit",105,4834,177812,210,9668,355624
2014,3,4,6,"AC Transit","SF Muni",264,177812,34816,528,355624,69632
2014,3,4,6,"BART","SF Muni",7509,177812,123318,15018,355624,246636
2014,3,4,6,"Caltrain","SF Muni",348,177812,4855,696,355624,9710
2014,3,4,6,"Golden Gate Ferry","SF Muni",70,177812,3311,140,355624,6622
2014,3,4,6,"Golden Gate Transit","SF Muni",88,177812,4834,176,355624,9668
2014,3,4,6,"SF Muni","SF Muni",34730,177812,177812,69460,355624,355624
2014,3,4,6,"SamTrans","SF Muni",170,177812,8242,340,355624,16484
2014,3,4,6,"WETA","SF Muni",46,177812,878,92,355624,1756
2014,3,4,6,"AC Transit","SamTrans",4,8242,34816,8,16484,69632
2014,3,4,6,"BART","SamTrans",460,8242,123318,920,16484,246636
2014,3,4,6,"Caltrain","SamTrans",27,8242,4855,54,16484,9710
2014,3,4,6,"Golden Gate Transit","SamTrans",1,8242,4834,2,16484,9668
2014,3,4,6,"SF Muni","SamTrans",155,8242,177812,310,16484,355624
2014,3,4,6,"SamTrans","SamTrans",1125,8242,8242,2250,16484,16484
2014,3,4,6,"VTA","SamTrans",23,8242,28577,46,16484,57154
2014,3,4,6,"AC Transit","VTA",45,28577,34816,90,57154,69632
2014,3,4,6,"BART","VTA",77,28577,123318,154,57154,246636
2014,3,4,6,"Caltrain","VTA",104,28577,4855,208,57154,9710
2014,3,4,6,"SamTrans","VTA",27,28577,8242,54,57154,16484
2014,3,4,6,"VTA","VTA",7178,28577,28577,14356,57154,57154
2014,3,4,6,"AC Transit","WETA",4,878,34816,8,1756,69632
2014,3,4,6,"BART","WETA",14,878,123318,28,1756,246636
2014,3,4,6,"Caltrain","WETA",2,878,4855,4,1756,9710
2014,3,4,6,"SF Muni","WETA",52,878,177812,104,1756,355624
2014,3,4,7,"AC Transit","AC Transit",5201,34877,34877,10402,69754,69754
2014,3,4,7,"BART","AC Transit",2233,34877,122619,4466,69754,245238
2014,3,4,7,"Caltrain","AC Transit",5,34877,4572,10,69754,9144
2014,3,4,7,"Golden Gate Ferry","AC Transit",1,34877,3475,2,69754,6950
2014,3,4,7,"Golden Gate Transit","AC Transit",9,34877,4606,18,69754,9212
2014,3,4,7,"SF Muni","AC Transit",215,34877,177269,430,69754,354538
2014,3,4,7,"SamTrans","AC Transit",1,34877,8387,2,69754,16774
2014,3,4,7,"VTA","AC Transit",37,34877,28293,74,69754,56586
2014,3,4,7,"WETA","AC Transit",3,34877,937,6,69754,1874
2014,3,4,7,"AC Transit","BART",2348,122619,34877,4696,245238,69754
2014,3,4,7,"BART","BART",474,122619,122619,948,245238,245238
2014,3,4,7,"Caltrain","BART",246,122619,4572,492,245238,9144
2014,3,4,7,"Golden Gate Ferry","BART",55,122619,3475,110,245238,6950
2014,3,4,7,"Golden Gate Transit","BART",62,122619,4606,124,245238,9212
2014,3,4,7,"SF Muni","BART",7722,122619,177269,15444,245238,354538
2014,3,4,7,"SamTrans","BART",381,122619,8387,762,245238,16774
2014,3,4,7,"VTA","BART",85,122619,28293,170,245238,56586
2014,3,4,7,"WETA","BART",9,122619,937,18,245238,1874
2014,3,4,7,"AC Transit","Caltrain",1,4572,34877,2,9144,69754
2014,3,4,7,"BART","Caltrain",268,4572,122619,536,9144,245238
2014,3,4,7,"Golden Gate Ferry","Caltrain",2,4572,3475,4,9144,6950
2014,3,4,7,"Golden Gate Transit","Caltrain",1,4572,4606,2,9144,9212
2014,3,4,7,"SF Muni","Caltrain",314,4572,177269,628,9144,354538
2014,3,4,7,"SamTrans","Caltrain",42,4572,8387,84,9144,16774
2014,3,4,7,"VTA","Caltrain",84,4572,28293,168,9144,56586
2014,3,4,7,"WETA","Caltrain",1,4572,937,2,9144,1874
2014,3,4,7,"BART","Golden Gate Ferry",9,3475,122619,18,6950,245238
2014,3,4,7,"Golden Gate Ferry","Golden Gate Ferry",5,3475,3475,10,6950,6950
2014,3,4,7,"Golden Gate Transit","Golden Gate Ferry",33,3475,4606,66,6950,9212
2014,3,4,7,"SF Muni","Golden Gate Ferry",103,3475,177269,206,6950,354538
2014,3,4,7,"AC Transit","Golden Gate Transit",9,4606,34877,18,9212,69754
2014,3,4,7,"BART","Golden Gate Transit",69,4606,122619,138,9212,245238
2014,3,4,7,"Golden Gate Ferry","Golden Gate Transit",16,4606,3475,32,9212,6950
2014,3,4,7,"Golden Gate Transit","Golden Gate Transit",286,4606,4606,572,9212,9212
2014,3,4,7,"SF Muni","Golden Gate Transit",91,4606,177269,182,9212,354538
2014,3,4,7,"AC Transit","SF Muni",260,177269,34877,520,354538,69754
2014,3,4,7,"BART","SF Muni",7609,177269,122619,15218,354538,245238
2014,3,4,7,"Caltrain","SF Muni",318,177269,4572,636,354538,9144
2014,3,4,7,"Golden Gate Ferry","SF Muni",72,177269,3475,144,354538,6950
2014,3,4,7,"Golden Gate Transit","SF Muni",66,177269,4606,132,354538,9212
2014,3,4,7,"SF Muni","SF Muni",34740,177269,177269,69480,354538,354538
2014,3,4,7,"SamTrans","SF Muni",170,177269,8387,340,354538,16774
2014,3,4,7,"WETA","SF Muni",42,177269,937,84,354538,1874
2014,3,4,7,"AC Transit","SamTrans",4,8387,34877,8,16774,69754
2014,3,4,7,"BART","SamTrans",417,8387,122619,834,16774,245238
2014,3,4,7,"Caltrain","SamTrans",39,8387,4572,78,16774,9144
2014,3,4,7,"SF Muni","SamTrans",149,8387,177269,298,16774,354538
2014,3,4,7,"SamTrans","SamTrans",1117,8387,8387,2234,16774,16774
2014,3,4,7,"VTA","SamTrans",28,8387,28293,56,16774,56586
2014,3,4,7,"AC Transit","VTA",47,28293,34877,94,56586,69754
2014,3,4,7,"BART","VTA",74,28293,122619,148,56586,245238
2014,3,4,7,"Caltrain","VTA",108,28293,4572,216,56586,9144
2014,3,4,7,"SamTrans","VTA",18,28293,8387,36,56586,16774
2014,3,4,7,"VTA","VTA",7241,28293,28293,14482,56586,56586
2014,3,4,7,"AC Transit","WETA",3,937,34877,6,1874,69754
2014,3,4,7,"BART","WETA",8,937,122619,16,1874,245238
2014,3,4,7,"Caltrain","WETA",1,937,4572,2,1874,9144
2014,3,4,7,"SF Muni","WETA",42,937,177269,84,1874,354538
2014,3,4,8,"AC Transit","AC Transit",5334,35756,35756,10668,71512,71512
2014,3,4,8,"BART","AC Transit",2187,35756,120828,4374,71512,241656
2014,3,4,8,"Caltrain","AC Transit",8,35756,5120,16,71512,10240
2014,3,4,8,"Golden Gate Transit","AC Transit",8,35756,4862,16,71512,9724
2014,3,4,8,"SF Muni","AC Transit",192,35756,174888,384,71512,349776
2014,3,4,8,"SamTrans","AC Transit",6,35756,7527,12,71512,15054
2014,3,4,8,"VTA","AC Transit",38,35756,27339,76,71512,54678
2014,3,4,8,"WETA","AC Transit",2,35756,946,4,71512,1892
2014,3,4,8,"AC Transit","BART",2300,120828,35756,4600,241656,71512
2014,3,4,8,"BART","BART",515,120828,120828,1030,241656,241656
2014,3,4,8,"Caltrain","BART",255,120828,5120,510,241656,10240
2014,3,4,8,"Golden Gate Ferry","BART",56,120828,3029,112,241656,6058
2014,3,4,8,"Golden Gate Transit","BART",73,120828,4862,146,241656,9724
2014,3,4,8,"SF Muni","BART",7804,120828,174888,15608,241656,349776
2014,3,4,8,"SamTrans","BART",428,120828,7527,856,241656,15054
2014,3,4,8,"VTA","BART",72,120828,27339,144,241656,54678
2014,3,4,8,"WETA","BART",11,120828,946,22,241656,1892
2014,3,4,8,"AC Transit","Caltrain",6,5120,35756,12,10240,71512
2014,3,4,8,"BART","Caltrain",260,5120,120828,520,10240,241656
2014,3,4,8,"Golden Gate Ferry","Caltrain",2,5120,3029,4,10240,6058
2014,3,4,8,"SF Muni","Caltrain",365,5120,174888,730,10240,349776
2014,3,4,8,"SamTrans","Caltrain",34,5120,7527,68,10240,15054
2014,3,4,8,"VTA","Caltrain",92,5120,27339,184,10240,54678
2014,3,4,8,"WETA","Caltrain",1,5120,946,2,10240,1892
2014,3,4,8,"AC Transit","Golden Gate Ferry",1,3029,35756,2,6058,71512
2014,3,4,8,"BART","Golden Gate Ferry",8,3029,120828,16,6058,241656
2014,3,4,8,"Golden Gate Ferry","Golden Gate Ferry",5,3029,3029,10,6058,6058
2014,3,4,8,"Golden Gate Transit","Golden Gate Ferry",39,3029,4862,78,6058,9724
2014,3,4,8,"SF Muni","Golden Gate Ferry",88,3029,174888,176,6058,349776
2014,3,4,8,"AC Transit","Golden Gate Transit",12,4862,35756,24,9724,71512
2014,3,4,8,"BART","Golden Gate Transit",61,4862,120828,122,9724,241656
2014,3,4,8,"Golden Gate Ferry","Golden Gate Transit",20,4862,3029,40,9724,6058
2014,3,4,8,"Golden Gate Transit","Golden Gate Transit",307,4862,4862,614,9724,9724
2014,3,4,8,"SF Muni","Golden Gate Transit",94,4862,174888,188,9724,349776
2014,3,4,8,"SamTrans","Golden Gate Transit",1,4862,7527,2,9724,15054
2014,3,4,8,"AC Transit","SF Muni",264,174888,35756,528,349776,71512
2014,3,4,8,"BART","SF Muni",7579,174888,120828,15158,349776,241656
2014,3,4,8,"Caltrain","SF Muni",378,174888,5120,756,349776,10240
2014,3,4,8,"Golden Gate Ferry","SF Muni",77,174888,3029,154,349776,6058
2014,3,4,8,"Golden Gate Transit","SF Muni",81,174888,4862,162,349776,9724
2014,3,4,8,"SF Muni","SF Muni",34323,174888,174888,68646,349776,349776
2014,3,4,8,"SamTrans","SF Muni",161,174888,7527,322,349776,15054
2014,3,4,8,"WETA","SF Muni",54,174888,946,108,349776,1892
2014,3,4,8,"AC Transit","SamTrans",6,7527,35756,12,15054,71512
2014,3,4,8,"BART","SamTrans",432,7527,120828,864,15054,241656
2014,3,4,8,"Caltrain","SamTrans",29,7527,5120,58,15054,10240
2014,3,4,8,"SF Muni","SamTrans",173,7527,174888,346,15054,349776
2014,3,4,8,"SamTrans","SamTrans",914,7527,7527,1828,15054,15054
2014,3,4,8,"VTA","SamTrans",22,7527,27339,44,15054,54678
2014,3,4,8,"AC Transit","VTA",57,27339,35756,114,54678,71512
2014,3,4,8,"BART","VTA",53,27339,120828,106,54678,241656
2014,3,4,8,"Caltrain","VTA",120,27339,5120,240,54678,10240
2014,3,4,8,"SamTrans","VTA",26,27339,7527,52,54678,15054
2014,3,4,8,"VTA","VTA",6854,27339,27339,13708,54678,54678
2014,3,4,8,"AC Transit","WETA",3,946,35756,6,1892,71512
2014,3,4,8,"BART","WETA",9,946,120828,18,1892,241656
2014,3,4,8,"Caltrain","WETA",1,946,5120,2,1892,10240
2014,3,4,8,"SF Muni","WETA",67,946,174888,134,1892,349776
2014,3,5,6,"AC Transit","AC Transit",5336,34967,34967,10672,69934,69934
2014,3,5,6,"BART","AC Transit",2321,34967,123227,4642,69934,246454
2014,3,5,6,"Caltrain","AC Transit",5,34967,4808,10,69934,9616
2014,3,5,6,"Golden Gate Transit","AC Transit",6,34967,4522,12,69934,9044
2014,3,5,6,"SF Muni","AC Transit",218,34967,176599,436,69934,353198
2014,3,5,6,"SamTrans","AC Transit",6,34967,8048,12,69934,16096
2014,3,5,6,"VTA","AC Transit",24,34967,28243,48,69934,56486
2014,3,5,6,"WETA","AC Transit",1,34967,928,2,69934,1856
2014,3,5,6,"AC Transit","BART",2315,123227,34967,4630,246454,69934
2014,3,5,6,"BART","BART",471,123227,123227,942,246454,246454
2014,3,5,6,"Caltrain","BART",282,123227,4808,564,246454,9616
2014,3,5,6,"Golden Gate Ferry","BART",46,123227,3486,92,246454,6972
2014,3,5,6,"Golden Gate Transit","BART",70,123227,4522,140,246454,9044
2014,3,5,6,"SF Muni","BART",7929,123227,176599,15858,246454,353198
2014,3,5,6,"SamTrans","BART",388,123227,8048,776,246454,16096
2014,3,5,6,"VTA","BART",99,123227,28243,198,246454,56486
2014,3,5,6,"WETA","BART",12,123227,928,24,246454,1856
2014,3,5,6,"AC Transit","Caltrain",4,4808,34967,8,9616,69934
2014,3,5,6,"BART","Caltrain",308,4808,123227,616,9616,246454
2014,3,5,6,"Golden Gate Ferry","Caltrain",2,4808,3486,4,9616,6972
2014,3,5,6,"Golden Gate Transit","Caltrain",1,4808,4522,2,9616,9044
2014,3,5,6,"SF Muni","Caltrain",323,4808,176599,646,9616,353198
2014,3,5,6,"SamTrans","Caltrain",29,4808,8048,58,9616,16096
2014,3,5,6,"VTA","Caltrain",122,4808,28243,244,9616,56486
2014,3,5,6,"WETA","Caltrain",2,4808,928,4,9616,1856
2014,3,5,6,"AC Transit","Golden Gate Ferry",1,3486,34967,2,6972,69934
2014,3,5,6,"BART","Golden Gate Ferry",16,3486,123227,32,6972,246454
2014,3,5,6,"Caltrain","Golden Gate Ferry",1,3486,4808,2,6972,9616
2014,3,5,6,"Golden Gate Ferry","Golden Gate Ferry",3,3486,3486,6,6972,6972
2014,3,5,6,"Golden Gate Transit","Golden Gate Ferry",56,3486,4522,112,6972,9044
2014,3,5,6,"SF Muni","Golden Gate Ferry",74,3486,176599,148,6972,353198
